Year,Month,Snow precipitation rate,Rain precipitation rate,Average Surface Skin temperature,Wind speed,Total precipitation rate,Temperature
2000.0,6.5,3.5438171210445805e-07,3.608428315070948e-05,289.48286158243815,2.728034791019228,3.6438682477384847e-05,289.329751586914
2001.0,6.5,9.132600517234363e-07,2.7630931891861924e-05,289.3563414679633,2.7860631840096577,2.8544169818663553e-05,289.2697926839193
2002.0,6.5,1.2904612327574755e-07,4.279695105222143e-05,289.43689558241095,2.716171136167315,4.2926028304337805e-05,289.3809616936578
2003.0,6.5,4.101746056473725e-07,4.340838162117204e-05,288.6147399054633,2.6316331012381444,4.38185587654516e-05,288.41317130194767
2004.0,6.5,1.320704707297788e-06,3.223032705047412e-05,289.3334716796875,2.5702473686801066,3.3551025050668514e-05,289.210706922743
2005.0,6.5,1.2071737000661958e-06,4.523200151993478e-05,288.9866545783148,2.61118488907814,4.643924725845257e-05,289.1414965311686
2006.0,6.5,6.162205619385086e-07,3.405827475262413e-05,289.63452962239586,2.510754001802868,3.467453525824263e-05,289.811671532525
2007.0,6.5,2.7186379601001896e-08,3.8158738436777644e-05,289.7240244547526,2.5248137301868865,3.818593041084266e-05,289.83696280585394
2008.0,6.5,2.8071206535350437e-06,3.715248679978029e-05,288.6168903774685,2.4832318458292213,3.995962236002823e-05,289.15440894232864
2009.0,6.5,4.216788521702967e-07,3.620459778833012e-05,289.0962573581271,2.4949048240979512,3.6626293977961825e-05,289.2972800360786
2010.0,6.5,8.432070867413366e-07,4.017819099620586e-05,288.7369339836968,2.6811534742514294,4.1021420664340756e-05,288.9921181572808
2011.0,6.5,1.5832652492463957e-07,2.8995589116980682e-05,288.8918920728895,2.730134431521098,2.9153907196170315e-05,288.8762455410427
2012.0,6.5,7.381889602895185e-07,3.5965076328163074e-05,288.82631903754344,2.9187817944420704,3.6703259522457504e-05,289.14576882256404
2013.0,6.5,3.228310620372198e-08,3.2340618984486956e-05,289.4856092664931,2.91220602856742,3.237289973425402e-05,289.9752471076118
2014.0,6.5,2.3562280152668163e-07,3.519351510984987e-05,289.37726966010206,2.7658280856079522,3.542912798969332e-05,289.6483363681369
2015.0,6.5,2.7202308702481107e-08,4.628459403761554e-05,289.3876617431641,3.2331263466013804,4.6311797558473696e-05,289.89715101454
2016.0,6.5,3.8866658244303247e-07,5.030163013025735e-05,289.5195908440484,3.1871215002404316,5.069029783031611e-05,289.9831968519423
2017.0,6.5,3.088361710442318e-08,3.960865290587712e-05,289.76568984985346,2.9967803216642803,3.9639536503778386e-05,290.3791836208767
2018.0,6.5,6.808974580015576e-07,3.960743694240894e-05,289.9210511101617,3.1234517203436956,4.028835607401661e-05,290.53204549153645
